"The content will be overwritten if they exist","El contenido se sobrescribirá si ya existe",module,MageBig_MbFrame
"Override Blocks/Pages/Widgets","Sobrescribir Bloques/Páginas/Widgets",module,MageBig_MbFrame
"Don’t show this popup","No mostrar este popup",module,MageBig_NewsPopup
"Enter your email here...","Ingresá tu email acá...",module,MageBig_NewsPopup
"Quick View","Vista rápida",module,MageBig_QuickView
"see details...","ver detalles...",module,MageBig_QuickView
"Save Brand","Guardar marca",module,MageBig_Shopbybrand
"Choose Image","Elegir imagen",module,MageBig_Shopbybrand
"Manage Brands","Gestionar marcas",module,MageBig_Shopbybrand
"There is no brand matching your select","No hay marcas que coincidan con tu selección",module,MageBig_Shopbybrand
"Search Brand","Buscar marca",module,MageBig_Shopbybrand
Hot,Destacado (Hot),module,MageBig_SmartMenu
Trending,Tendencia,module,MageBig_SmartMenu
"2 columns","2 columnas",module,MageBig_SmartMenu
"4 columns","4 columnas",module,MageBig_SmartMenu
"5 columns","5 columnas",module,MageBig_SmartMenu
"6 columns","6 columnas",module,MageBig_SmartMenu
"Fullwidth - Mega Style","Ancho completo - Estilo Mega",module,MageBig_SmartMenu
"Simple Dropdown","Desplegable simple",module,MageBig_SmartMenu
"Mega Dropdown","Mega desplegable",module,MageBig_SmartMenu
"Group Dropdown","Desplegable de grupo",module,MageBig_SmartMenu
"8.3%","8.3%",module,MageBig_SmartMenu
"16.6%","16.6%",module,MageBig_SmartMenu
"25.0%","25.0%",module,MageBig_SmartMenu
"33.3%","33.3%",module,MageBig_SmartMenu
"41.6%","41.6%",module,MageBig_SmartMenu
"50.0%","50.0%",module,MageBig_SmartMenu
"Shop By Department","Comprar por departamento",module,MageBig_SmartMenu
"Email is Null","El email es nulo",module,MageBig_SocialLogin
"Social Popup Login","Popup de inicio de sesión social",module,MageBig_SocialLogin
Forgot?,¿Olvidaste?,module,MageBig_SocialLogin
Or,O,module,MageBig_SocialLogin
"Real email address is required to social networks","Se requiere una dirección de email real para redes sociales",module,MageBig_SocialLogin
"Please enter your email address below to create account.","Ingresá tu email abajo para crear la cuenta.",module,MageBig_SocialLogin
"JQuery Selector","Selector JQuery",module,MageBig_SyntaxCms
"No update","Sin actualización",module,MageBig_SyntaxCms
"File is empty","El archivo está vacío",module,MageBig_SyntaxCms
"HTML + Magento Markup","HTML + Marcado Magento",module,MageBig_SyntaxCms
PHP,PHP,module,MageBig_SyntaxCms
CSS,CSS,module,MageBig_SyntaxCms
XML,XML,module,MageBig_SyntaxCms
"Convert images to webP by path (path to folder)","Convertir imágenes a webP por ruta (ruta a carpeta)",module,MageBig_WebP
"Something went wrong. %1","Algo salió mal. %1",module,MageBig_WebP
"Provided path is %1","La ruta proporcionada es %1",module,MageBig_WebP
"Converting images in folder %1","Convirtiendo imágenes en la carpeta %1",module,MageBig_WebP
"Images have been converted successful.","Las imágenes se convirtieron con éxito.",module,MageBig_WebP
"MageBig WebP extension is disabled. Please enable the module in ""Stores > Configuration > MageBig Extensions > WebP"" to use this command.","La extensión WebP está deshabilitada. Habilitala en la configuración para usar este comando.",module,MageBig_WebP
"Cache has been cleaned successfully","Se limpió la caché con éxito",module,MageBig_WebP
"Can't delete folder pub/media/webps, please try to remove this folder manually","No se pudo borrar pub/media/webps. Por favor borrala manualmente.",module,MageBig_WebP
"Please enable the extension in Stores > Configuration > Magebig Extensions > WebP","Por favor habilitá la extensión en Tiendas > Configuración.",module,MageBig_WebP
"Page Load","Carga de página",module,MageBig_WebP
"Page Load & Cron","Carga de página y Cron",module,MageBig_WebP
"Manually by CLI bin/magento magebig:webp:convert","Manualmente vía CLI",module,MageBig_WebP
"File(s) by path does not exist!  %1","¡El archivo en la ruta no existe! %1",module,MageBig_WebP
"Clean WebP Cache","Limpiar caché WebP",module,MageBig_WebP
"Do you really want to clean all generated webp images?","¿Realmente querés borrar todas las imágenes webp generadas?",module,MageBig_WebP
"Background Parallax","Fondo Parallax",module,MageBig_WidgetPlus
"Background Video","Video de fondo",module,MageBig_WidgetPlus
Carousel,Carrusel,module,MageBig_WidgetPlus
Collections,Colecciones,module,MageBig_WidgetPlus
"New Create","Nueva creación",module,MageBig_WidgetPlus
"New From Date","Nuevo desde la fecha",module,MageBig_WidgetPlus
"Best Selling","Más vendidos",module,MageBig_WidgetPlus
"Top Ratting","Mejor calificados",module,MageBig_WidgetPlus
"Featured Products","Productos destacados",module,MageBig_WidgetPlus
"Discount Products","Productos con descuento",module,MageBig_WidgetPlus
"Random Products","Productos aleatorios",module,MageBig_WidgetPlus
Clean,Limpiar,module,MageBig_WidgetPlus
"Sold: ","Vendido: ",module,MageBig_WidgetPlus
"Expires in","Vence en",module,MageBig_WidgetPlus
Sold,Vendido,module,MageBig_WidgetPlus
Days,Días,module,MageBig_WidgetPlus
Hours,Horas,module,MageBig_WidgetPlus
Mins,Min.,module,MageBig_WidgetPlus
Secs,Seg.,module,MageBig_WidgetPlus
"Allowed Filetype","Tipo de archivo permitido",module,MageBig_WysiwygFiles
"Get the latest updates","Obtener las últimas actualizaciones",module,MagePal_Core
"You can only buy this product in increments of","Solo podés comprar este producto en incrementos de",module,MagePal_GoogleAnalytics4
"Option Value (XS/Black)","Valor de opción (XS/Negro)",module,MagePal_GoogleTagManager
"Option Name : Option Value (Size : XS / Color : Black)","Nombre de opción : Valor (Talle : XS / Color : Negro)",module,MagePal_GoogleTagManager
"Use Magento Cookie Restriction Mode","Usar el modo de restricción de cookies de Magento",module,MagePal_GoogleTagManager
"Enable Google Analytics Tracking if Cookie Exist","Habilitar seguimiento si existe la cookie",module,MagePal_GoogleTagManager
"Disable Google Analytics Tracking if Cookie Exist","Deshabilitar seguimiento si existe la cookie",module,MagePal_GoogleTagManager
"Admin User Guide Configuration","Configuración de guía de usuario del Admin",module,Magefan_AdminUserGuide
"Add With AI","Agregar con IA",module,Magefan_Blog
"This option is available in <strong>%1</strong> plan only.","Esta opción solo está disponible en el plan <strong>%1</strong>.",module,Magefan_Blog
"This option is available in <strong>Plus or Extra</strong> plans only.","Esta opción solo está disponible en los planes <strong>Plus o Extra</strong>.",module,Magefan_Blog
"Blog Plus <b>Advanced Permalink Settings</b> are enabled.","Los <b>ajustes avanzados de enlaces permanentes</b> están habilitados.",module,Magefan_Blog
"AI Writer is not enabled. Please enable it first.","AI Writer no está habilitado. Por favor activalo primero.",module,Magefan_Blog
"Chat-GPT API Key is missing in ""AI Writer"" configurations.","Falta la API Key de ChatGPT en la configuración de ""AI Writer"".",module,Magefan_Blog
"The import process was completed successfully. %1 posts, %2 categories, %3 tags, %4 authors and %5 comments where imported.","Importación exitosa. Se importaron %1 posts, %2 categorías, %3 etiquetas, %4 autores y %5 comentarios.",module,Magefan_Blog
"The import process completed. %1 posts, %2 categories, %3 tags, %4 authors and %5 comments where imported. Some posts or categories or tags or authors or comments where skipped. %6 %7 %8 %9 %10","Importación completada. Algunos elementos fueron omitidos. %6 %7 %8 %9 %10",module,Magefan_Blog
"Month And Year","Mes y año",module,Magefan_Blog
256x256,256x256,module,Magefan_Blog
512x512,512x512,module,Magefan_Blog
1024x1024,1024x1024,module,Magefan_Blog
?page=N,?page=N,module,Magefan_Blog
?p=N,?p=N,module,Magefan_Blog
/page/N,/page/N,module,Magefan_Blog
"Top (Horizontal)","Arriba (Horizontal)",module,Magefan_Blog
"Bottom (Horizontal)","Abajo (Horizontal)",module,Magefan_Blog
"Left (Vertical)","Izquierda (Vertical)",module,Magefan_Blog
"Right (Vertical)","Derecha (Vertical)",module,Magefan_Blog
"URL key is already in use by another tag item.","La clave URL ya está en uso por otra etiqueta.",module,Magefan_Blog
"Magefan Blog is disabled, to enable the extension please navigate to <a href=""%1"" target=""_blank"">Stores > Configuration > Magefan Extensions > Blog</a>.","El blog de Magefan está desactivado. Activalo en Tiendas > Configuración.",module,Magefan_Blog
"Magefan Blog <strong>Product Key</strong> is missing. Blog Extension will be automatically disabled soon. Please specify the product key in <a href=""%1"" target=""_blank"">Stores > Configuration > Magefan Extensions > Blog</a>.","Falta la <strong>Product Key</strong> del blog. Se desactivará pronto si no la ingresás.",module,Magefan_Blog
"Your Blog Extension is out of date. <a href=""%1"" target=""_blank"">Use this guide</a> to update it to <strong>version %2</strong> via composer or download the new version archive from the <a href=""%3"" target=""_blank"">Magefan Store</a>. Please <a href=""%4""  target=""_blank"">contact</a> the Magefan team if you have any questions or need help with an update.","Tu extensión de blog está desactualizada. <a href=""%1"">Usá esta guía</a> para actualizar a la <strong>versión %2</strong>.",module,Magefan_Blog
and,y,module,Magefan_Blog
"min read","min de lectura",module,Magefan_Blog
"Share on %1","Compartir en %1",module,Magefan_Blog
"Activate Extension","Activar extensión",module,Magefan_Community
"Activation Key is missing. Please contact Magefan support.","Falta la clave de activación. Contactá al soporte de Magefan.",module,Magefan_Community
"Section param is missing. Please contact Magefan support.","Falta el parámetro de sección.",module,Magefan_Community
"Invalid Activation Key. Please contact Magefan support.","Clave de activación inválida.",module,Magefan_Community
"Thank you. Extension has been activated.","Gracias. La extensión fue activada.",module,Magefan_Community
"It looks like you are using the Hyva theme, but the Hyva Magefan extensions for Hyva compatibility are not installed. Please install these packages for the proper functioning of the modules on the Hyva theme. Run the CLI commands:","Parece que usás el tema Hyva pero faltan los módulos de compatibilidad de Magefan. Ejecutá los comandos CLI:",module,Magefan_Community
"Extension Vendors","Proveedores de extensiones",module,Magefan_Community
"My Gift Registry","Mi lista de regalos",module,Magenest_GiftRegistry
"No Transaction Found","No se encontraron transacciones",module,Magenest_GiftRegistry
"Add Gift Registry","Agregar lista de regalos",module,Magenest_GiftRegistry
"About Event","Sobre el evento",module,Magenest_GiftRegistry
"Registrant Information","Información del registrante",module,Magenest_GiftRegistry
Privacy,Privacidad,module,Magenest_GiftRegistry
"Shipping Address Information","Información de la dirección de envío",module,Magenest_GiftRegistry
"Event Registry '%1'","Lista de regalos '%1'",module,Magenest_GiftRegistry
"Event Registry","Lista de regalos (Gift Registry)",module,Magenest_GiftRegistry
"Event Type '%1'","Tipo de evento '%1'",module,Magenest_GiftRegistry
"Event Type","Tipo de evento",module,Magenest_GiftRegistry
"Addition Information","Información adicional",module,Magenest_GiftRegistry
Expired,Vencido,module,Magenest_GiftRegistry
"Created Time","Hora de creación",module,Magenest_GiftRegistry
"Updated Time","Hora de actualización",module,Magenest_GiftRegistry
"Created at","Creado el",module,Magenest_GiftRegistry
"Order Id","ID de pedido",module,Magenest_GiftRegistry
"View Gift Registry","Ver lista de regalos",module,Magenest_GiftRegistry
"Gift Registry","Lista de regalos",module,Magenest_GiftRegistry
"Save Event Type","Guardar tipo de evento",module,Magenest_GiftRegistry
"Edit Event Type '%1'","Editar tipo de evento '%1'",module,Magenest_GiftRegistry
"New Event Type","Nuevo tipo de evento",module,Magenest_GiftRegistry
Sections,Secciones,module,Magenest_GiftRegistry
"Banner Default","Banner por defecto",module,Magenest_GiftRegistry
"Thumbnail Default","Miniatura por defecto",module,Magenest_GiftRegistry
"Event Name","Nombre del evento",module,Magenest_GiftRegistry
"Event Information","Información del evento",module,Magenest_GiftRegistry
"Add New Gift","Agregar nuevo regalo",module,Magenest_GiftRegistry
"Welcome to Gift Registry","Bienvenido a la lista de regalos",module,Magenest_GiftRegistry
"Error creating Gift Registry","Error al crear la lista de regalos",module,Magenest_GiftRegistry
"Please select product(s).","Por favor seleccioná el/los producto(s).",module,Magenest_GiftRegistry
"A total of 1 record have been deleted.","Se eliminó 1 registro.",module,Magenest_GiftRegistry
"Manage Event Registry","Gestionar listas de eventos",module,Magenest_GiftRegistry
"This registry no longer exists.","Esta lista ya no existe.",module,Magenest_GiftRegistry
"Manage Gift Registry","Gestionar lista de regalos",module,Magenest_GiftRegistry
"Gift Registries","Listas de regalos",module,Magenest_GiftRegistry
"GiftRegistry Orders","Pedidos de listas de regalos",module,Magenest_GiftRegistry
"Please select type(s).","Por favor seleccioná el/los tipo(s).",module,Magenest_GiftRegistry
"You must remove all Gift Registries have event type is %1","Tenés que eliminar todas las listas con tipo de evento %1",module,Magenest_GiftRegistry
"Manage Event Type","Gestionar tipos de evento",module,Magenest_GiftRegistry
"This mapping no longer exists.","Este mapeo ya no existe.",module,Magenest_GiftRegistry
"Event Types","Tipos de evento",module,Magenest_GiftRegistry
"Wrong mapping rule.","Regla de mapeo incorrecta.",module,Magenest_GiftRegistry
"The value specified in the Event Type field already exists.","El valor especificado para el tipo de evento ya existe.",module,Magenest_GiftRegistry
"The event type has been saved.","El tipo de evento fue guardado.",module,Magenest_GiftRegistry
"Something went wrong while saving the mapping.","Algo salió mal al guardar el mapeo.",module,Magenest_GiftRegistry
"This item is no longer exist!","¡Este producto ya no existe!",module,Magenest_GiftRegistry
"You have added an item from gift registry to cart successfully.","Agregaste con éxito un producto de la lista al carrito.",module,Magenest_GiftRegistry
"You can't add an item from other gift registry.","No podés agregar un producto de otra lista de regalos.",module,Magenest_GiftRegistry
"You must clear the cart before buy gift for friend.","Tenés que vaciar el carrito antes de comprar un regalo para un amigo.",module,Magenest_GiftRegistry
"You can not update cart quantity more than desired quantity of the gift registry","No podés pedir más unidades de las solicitadas en la lista de regalos",module,Magenest_GiftRegistry
"Delete gift registry complete.","Lista de regalos eliminada con éxito.",module,Magenest_GiftRegistry
"Something went wrong while saving the database. Please refresh the page and try again.","Algo salió mal al guardar en la base de datos. Actualizá e intentá de nuevo.",module,Magenest_GiftRegistry
"Please login to continue.","Iniciá sesión para continuar.",module,Magenest_GiftRegistry
"There was an error)","Hubo un error)",module,Magenest_GiftRegistry
"There is error while deleting guests","Error al eliminar invitados",module,Magenest_GiftRegistry
"You has been deleted ' . . ' guests from the list guests successfully!","¡Eliminaste los invitados de la lista con éxito!",module,Magenest_GiftRegistry
"There is error while deleting item(s)","Error al eliminar producto(s)",module,Magenest_GiftRegistry
"You has been deleted ' . . ' items from the registry successfully!","¡Eliminaste los productos de la lista con éxito!",module,Magenest_GiftRegistry
"You updated the gift registry items successfully.","Actualizaste los productos de la lista con éxito.",module,Magenest_GiftRegistry
"There is error while updating item(s)","Error al actualizar producto(s)",module,Magenest_GiftRegistry
"Invalid date information.","Información de fecha inválida.",module,Magenest_GiftRegistry
"Password and re-password does not match.","La contraseña y su confirmación no coinciden.",module,Magenest_GiftRegistry
"You haven't created a password for private mode.","No creaste una contraseña para el modo privado.",module,Magenest_GiftRegistry
"Please enter password in private mode.","Ingresá la contraseña para el modo privado.",module,Magenest_GiftRegistry
"You can only have one active gift registry at a time.","Solo podés tener una lista de regalos activa a la vez.",module,Magenest_GiftRegistry
"This event type has been disabled or deleted.","Este tipo de evento fue deshabilitado o eliminado.",module,Magenest_GiftRegistry
"The Gift Registry has been created successfully!","¡La lista de regalos fue creada con éxito!",module,Magenest_GiftRegistry
"Params don't exist!","¡Los parámetros no existen!",module,Magenest_GiftRegistry
"Gift Registry Items","Productos de la lista de regalos",module,Magenest_GiftRegistry
"Please login to continue","Por favor iniciá sesión para continuar",module,Magenest_GiftRegistry
"Send all emails complete!","¡Envío de emails completado!",module,Magenest_GiftRegistry
"An error has occurred.","Ocurrió un error.",module,Magenest_GiftRegistry
"This event has been deleted! Please contact the producer!","¡Este evento fue eliminado! Contactá al organizador.",module,Magenest_GiftRegistry
"This event has expired! Please contact the producer!","¡Este evento venció! Contactá al organizador.",module,Magenest_GiftRegistry
"This event has been disabled! Please contact the producer!","¡Este evento fue deshabilitado! Contactá al organizador.",module,Magenest_GiftRegistry
"It looks like you're trying to add a product to a GiftRegistry but no product specified.","Parece que intentás agregar un producto a la lista pero no lo especificaste.",module,Magenest_GiftRegistry
"The item is added to your gift registry.","El producto fue agregado a tu lista de regalos.",module,Magenest_GiftRegistry
"This product type don't support. Please try other product","Este tipo de producto no es compatible. Probá con otro.",module,Magenest_GiftRegistry
"All events have expired! Please create a gift registry before adding items.","¡Todos los eventos vencieron! Creá una lista antes de agregar productos.",module,Magenest_GiftRegistry
"Customer have to login and create gift registry before adding item to gift registry.","Tenés que iniciar sesión y crear una lista antes de agregar productos.",module,Magenest_GiftRegistry
"Your must choose what registry need to add item!","¡Tenés que elegir a qué lista agregar el producto!",module,Magenest_GiftRegistry
"Your must choose option need to add item!","¡Tenés que elegir una opción para agregar el producto!",module,Magenest_GiftRegistry
"Whoops, looks like something went wrong. Please try again later.","Ups, algo salió mal. Por favor intentalo más tarde.",module,Magenest_GiftRegistry
"This Gift Registry has no longer exists.","Esta lista de regalos ya no existe.",module,Magenest_GiftRegistry
"This event has no longer exists or has been disabled!","¡Este evento ya no existe o fue deshabilitado!",module,Magenest_GiftRegistry
"You have not created this event!","¡No creaste este evento!",module,Magenest_GiftRegistry
"Something went wrong with your accession!","¡Algo salió mal con tu acceso!",module,Magenest_GiftRegistry
"Add New GiftRegistry","Agregar nueva lista de regalos",module,Magenest_GiftRegistry
"This item updated to your gift registry.","Producto actualizado en tu lista de regalos.",module,Magenest_GiftRegistry
"Please validate your data.","Por favor validá tus datos.",module,Magenest_GiftRegistry
"You must chose a gift registry.","Tenés que elegir una lista de regalos.",module,Magenest_GiftRegistry
"This item deleted to your gift registry.","Producto eliminado de tu lista de regalos.",module,Magenest_GiftRegistry
"The image has reset successfully!","¡La imagen se restableció con éxito!",module,Magenest_GiftRegistry
"We only support one event per type at the same time!","¡Solo permitimos un evento por tipo a la vez!",module,Magenest_GiftRegistry
"Something went wrong while upload the image!","¡Algo salió mal al subir la imagen!",module,Magenest_GiftRegistry
"The image upload successfully!","¡La imagen se subió con éxito!",module,Magenest_GiftRegistry
"A registry have been deleted.","Se eliminó una lista.",module,Magenest_GiftRegistry
"Can't delete Registry now.","No se puede eliminar la lista ahora.",module,Magenest_GiftRegistry
"Please Login To Do This Action.","Iniciá sesión para realizar esta acción.",module,Magenest_GiftRegistry
"Invalid Registry Id.","ID de lista inválido.",module,Magenest_GiftRegistry
"Registry Not Existed.","La lista no existe.",module,Magenest_GiftRegistry
"Can't delete registry with order placed.","No se puede eliminar una lista con pedidos realizados.",module,Magenest_GiftRegistry
"The preview you're looking for is no longer exists.","La previsualización que buscás ya no existe.",module,Magenest_GiftRegistry
"Preview Gift Registry","Previsualizar lista de regalos",module,Magenest_GiftRegistry
"Like to have","Me gustaría tener",module,Magenest_GiftRegistry
"Love to have","Me encantaría tener",module,Magenest_GiftRegistry
"Must have","Lo tengo que tener",module,Magenest_GiftRegistry
"Drop-down list","Lista desplegable",module,Magenest_GiftRegistry
"Text field","Campo de texto",module,Magenest_GiftRegistry
"No email template selected.","No se seleccionó una plantilla de email.",module,Magenest_GiftRegistry
"You need to choose options for your item for ""%1"".","Tenés que elegir las opciones para el producto ""%1"".",module,Magenest_GiftRegistry
"We can't add this item to your gift registry right now.","No podemos agregar este producto a tu lista en este momento.",module,Magenest_GiftRegistry
"The type of the product ","El tipo de producto ",module,Magenest_GiftRegistry
"%1 product(s) have been added to gift registry: %2.","Se agregaron %1 productos a la lista: %2.",module,Magenest_GiftRegistry
"You must clear the gift for friend in the cart before buy your item!","¡Vaciá el regalo para tu amigo antes de comprar tu producto!",module,Magenest_GiftRegistry
"You must clear the cart before buy gift for your friend!","¡Vaciá el carrito antes de comprar un regalo para tu amigo!",module,Magenest_GiftRegistry
"Event has expired, please clear your cart before place an another order.","El evento venció. Vaciá el carrito antes de hacer otro pedido.",module,Magenest_GiftRegistry
"Registrant Not Exist","El registrante no existe",module,Magenest_GiftRegistry
"An Error Has Occurred When Ordering","Ocurrió un error al realizar el pedido",module,Magenest_GiftRegistry
"Mis listas de regalo","Mis listas de regalo",module,Magenest_GiftRegistry
"Product ID","ID de producto",module,Magenest_GiftRegistry
"Would Love","Me encantaría",module,Magenest_GiftRegistry
Purchase,Comprar,module,Magenest_GiftRegistry
"There is no item in the gift registry","No hay productos en la lista de regalos",module,Magenest_GiftRegistry
"Last name","Apellido",module,Magenest_GiftRegistry
"Privacy Mode","Modo de privacidad",module,Magenest_GiftRegistry
Public,Público,module,Magenest_GiftRegistry
"Show in search result","Mostrar en resultados de búsqueda",module,Magenest_GiftRegistry
"Default Sections","Secciones por defecto",module,Magenest_GiftRegistry
"Additional Sections","Secciones adicionales",module,Magenest_GiftRegistry
"Add All to Gift Registry","Agregar todo a la lista de regalos",module,Magenest_GiftRegistry
"Please choose a Gift Registry Event for the selected product: ","Elegí un evento de lista de regalos para el producto:",module,Magenest_GiftRegistry
"You have no events in your registry list!","¡No tenés eventos en tu lista!",module,Magenest_GiftRegistry
"Choose An Event Type","Elegí un tipo de evento",module,Magenest_GiftRegistry
